Date,Price,Open,High,Low,Vol.,Change %
"01/24/2025,""1,767.89"",""1,767.11"",""1,797.07"",""1,756.92"",""21.06M"",""0.49%"""
"01/23/2025,""1,759.35"",""1,755.05"",""1,761.53"",""1,749.16"",""16.34M"",""0.21%"""
"01/22/2025,""1,755.73"",""1,769.08"",""1,777.92"",""1,753.85"",""16.80M"",""-0.14%"""
"01/21/2025,""1,758.15"",""1,739.06"",""1,758.15"",""1,726.93"",""16.72M"",""0.99%"""
"01/20/2025,""1,740.89"",""1,732.60"",""1,751.40"",""1,732.35"",""13.08M"",""-0.03%"""
"01/17/2025,""1,741.44"",""1,753.90"",""1,756.38"",""1,729.47"",""20.95M"",""-0.39%"""
"01/16/2025,""1,748.34"",""1,756.83"",""1,759.19"",""1,742.10"",""13.51M"",""-0.53%"""
"01/15/2025,""1,757.69"",""1,738.95"",""1,760.19"",""1,738.95"",""16.29M"",""0.85%"""
"01/14/2025,""1,742.80"",""1,768.56"",""1,769.36"",""1,741.59"",""16.06M"",""-0.95%"""
"01/13/2025,""1,759.45"",""1,767.20"",""1,771.81"",""1,754.47"",""13.98M"",""-1.07%"""
"01/10/2025,""1,778.41"",""1,777.24"",""1,787.16"",""1,774.28"",""17.09M"",""-0.20%"""
"01/09/2025,""1,781.96"",""1,771.00"",""1,782.42"",""1,763.66"",""11.41M"",""0.08%"""
"01/08/2025,""1,780.57"",""1,786.85"",""1,793.90"",""1,774.71"",""18.16M"",""-0.60%"""
"01/07/2025,""1,791.36"",""1,786.24"",""1,798.91"",""1,778.88"",""16.61M"",""-0.22%"""
"01/06/2025,""1,795.25"",""1,802.90"",""1,803.94"",""1,784.38"",""11.84M"",""-0.60%"""
"01/03/2025,""1,806.12"",""1,805.19"",""1,806.12"",""1,790.96"",""12.64M"",""-0.06%"""
"01/02/2025,""1,807.25"",""1,791.24"",""1,810.18"",""1,789.28"",""12.77M"",""1.71%"""
"12/30/2024,""1,776.95"",""1,793.03"",""1,794.66"",""1,773.61"",""12.44M"",""-1.13%"""
"12/27/2024,""1,797.17"",""1,775.35"",""1,801.35"",""1,774.27"",""11.96M"",""1.60%"""
"12/23/2024,""1,768.79"",""1,746.52"",""1,784.44"",""1,746.02"",""17.24M"",""1.64%"""
"12/20/2024,""1,740.32"",""1,783.85"",""1,786.42"",""1,699.22"",""51.33M"",""-2.86%"""
"12/19/2024,""1,791.55"",""1,794.66"",""1,807.11"",""1,784.89"",""13.21M"",""-1.60%"""
"12/18/2024,""1,820.59"",""1,812.58"",""1,827.67"",""1,809.40"",""14.71M"",""0.39%"""
"12/17/2024,""1,813.44"",""1,820.94"",""1,823.04"",""1,804.01"",""15.70M"",""-1.45%"""
"12/16/2024,""1,840.15"",""1,834.85"",""1,841.16"",""1,824.64"",""13.89M"",""0.30%"""
"12/13/2024,""1,834.58"",""1,844.55"",""1,848.47"",""1,832.82"",""13.76M"",""-0.72%"""
"12/12/2024,""1,847.89"",""1,857.90"",""1,859.09"",""1,844.13"",""12.75M"",""-0.55%"""
"12/11/2024,""1,858.19"",""1,850.82"",""1,858.19"",""1,843.48"",""15.62M"",""-0.08%"""
"12/10/2024,""1,859.74"",""1,862.94"",""1,870.79"",""1,859.74"",""15.63M"",""-0.04%"""
"12/09/2024,""1,860.52"",""1,862.84"",""1,866.66"",""1,857.61"",""12.59M"",""0.25%"""
"12/06/2024,""1,855.91"",""1,853.74"",""1,856.22"",""1,846.80"",""12.26M"",""0.05%"""
"12/05/2024,""1,854.90"",""1,845.29"",""1,860.44"",""1,845.11"",""13.48M"",""0.11%"""
"12/04/2024,""1,852.77"",""1,865.31"",""1,867.33"",""1,849.11"",""20.29M"",""-0.77%"""
"12/03/2024,""1,867.12"",""1,881.26"",""1,889.31"",""1,867.12"",""12.90M"",""-0.37%"""
"12/02/2024,""1,874.03"",""1,847.96"",""1,876.17"",""1,847.96"",""14.53M"",""1.18%"""
"11/29/2024,""1,852.10"",""1,835.90"",""1,852.10"",""1,835.83"",""16.90M"",""0.63%"""
"11/28/2024,""1,840.45"",""1,833.87"",""1,850.92"",""1,833.53"",""8.90M"",""0.67%"""
"11/27/2024,""1,828.21"",""1,824.09"",""1,831.01"",""1,818.60"",""11.63M"",""0.12%"""
"11/26/2024,""1,826.03"",""1,838.59"",""1,848.59"",""1,822.49"",""13.58M"",""-0.96%"""
"11/25/2024,""1,843.65"",""1,846.56"",""1,849.10"",""1,835.61"",""34.16M"",""0.04%"""
"11/22/2024,""1,842.96"",""1,819.50"",""1,844.02"",""1,811.65"",""14.81M"",""1.68%"""
"11/21/2024,""1,812.51"",""1,819.21"",""1,821.65"",""1,808.55"",""11.31M"",""-0.79%"""
"11/20/2024,""1,826.95"",""1,817.03"",""1,833.81"",""1,816.20"",""13.01M"",""1.07%"""
"11/19/2024,""1,807.57"",""1,811.71"",""1,815.52"",""1,788.66"",""15.00M"",""-0.04%"""
"11/18/2024,""1,808.26"",""1,816.33"",""1,823.01"",""1,801.68"",""13.79M"",""-0.55%"""
"11/15/2024,""1,818.23"",""1,828.46"",""1,832.61"",""1,818.02"",""17.46M"",""-1.18%"""
"11/14/2024,""1,840.02"",""1,830.50"",""1,845.02"",""1,821.73"",""15.04M"",""0.76%"""
"11/13/2024,""1,826.09"",""1,830.63"",""1,838.63"",""1,819.50"",""14.49M"",""-0.63%"""
"11/12/2024,""1,837.70"",""1,865.81"",""1,867.50"",""1,835.72"",""15.74M"",""-2.30%"""
"11/11/2024,""1,880.87"",""1,869.58"",""1,886.18"",""1,869.58"",""20.71M"",""1.22%"""
"11/08/2024,""1,858.21"",""1,860.52"",""1,875.29"",""1,855.06"",""14.82M"",""0.25%"""
"11/07/2024,""1,853.49"",""1,843.03"",""1,869.71"",""1,839.02"",""23.08M"",""0.55%"""
"11/06/2024,""1,843.29"",""1,880.30"",""1,890.74"",""1,834.81"",""30.09M"",""-2.13%"""
"11/05/2024,""1,883.47"",""1,897.66"",""1,899.09"",""1,872.92"",""20.99M"",""-1.52%"""
"11/04/2024,""1,912.51"",""1,909.24"",""1,917.40"",""1,904.61"",""12.09M"",""0.07%"""
"11/01/2024,""1,911.12"",""1,880.30"",""1,916.33"",""1,878.26"",""11.73M"",""1.89%"""
"10/31/2024,""1,875.70"",""1,876.26"",""1,885.86"",""1,868.02"",""16.75M"",""-0.38%"""
"10/30/2024,""1,882.90"",""1,900.74"",""1,901.19"",""1,870.88"",""16.44M"",""-1.24%"""
"10/29/2024,""1,906.55"",""1,924.65"",""1,929.78"",""1,905.09"",""13.42M"",""-0.77%"""
"10/28/2024,""1,921.39"",""1,924.03"",""1,926.13"",""1,908.76"",""10.00M"",""0.14%"""
"10/25/2024,""1,918.77"",""1,914.95"",""1,925.44"",""1,913.14"",""8.35M"",""-0.20%"""
"10/24/2024,""1,922.53"",""1,923.26"",""1,930.54"",""1,920.00"",""10.72M"",""-0.05%"""
"10/23/2024,""1,923.45"",""1,920.86"",""1,931.36"",""1,918.81"",""8.91M"",""-0.05%"""
"10/22/2024,""1,924.34"",""1,937.96"",""1,938.29"",""1,911.91"",""9.68M"",""-0.45%"""
"10/21/2024,""1,933.07"",""1,937.14"",""1,944.56"",""1,931.85"",""7.64M"",""-0.14%"""
"10/18/2024,""1,935.83"",""1,936.24"",""1,947.69"",""1,932.52"",""12.81M"",""-0.20%"""
"10/17/2024,""1,939.75"",""1,923.58"",""1,943.79"",""1,920.84"",""13.76M"",""0.81%"""
"10/16/2024,""1,924.24"",""1,925.21"",""1,928.54"",""1,916.34"",""11.86M"",""-0.32%"""
"10/15/2024,""1,930.40"",""1,946.75"",""1,950.32"",""1,929.22"",""14.09M"",""-0.71%"""
"10/14/2024,""1,944.29"",""1,942.37"",""1,946.88"",""1,936.24"",""9.54M"",""0.08%"""
"10/11/2024,""1,942.79"",""1,937.50"",""1,944.18"",""1,932.18"",""12.10M"",""0.40%"""
"10/10/2024,""1,934.97"",""1,940.19"",""1,949.83"",""1,931.62"",""11.29M"",""-0.64%"""
"10/09/2024,""1,947.53"",""1,940.38"",""1,948.16"",""1,931.46"",""14.37M"",""0.28%"""
"10/08/2024,""1,942.01"",""1,924.93"",""1,948.94"",""1,924.93"",""12.84M"",""0.22%"""
"10/07/2024,""1,937.75"",""1,915.26"",""1,938.15"",""1,910.90"",""12.06M"",""1.13%"""
"10/04/2024,""1,916.18"",""1,911.53"",""1,932.22"",""1,909.17"",""14.53M"",""0.26%"""
"10/03/2024,""1,911.14"",""1,922.42"",""1,923.97"",""1,908.61"",""11.15M"",""-0.74%"""
"10/02/2024,""1,925.37"",""1,929.90"",""1,935.51"",""1,913.11"",""13.82M"",""0.02%"""
"10/01/2024,""1,924.97"",""1,951.74"",""1,952.84"",""1,921.02"",""15.32M"",""-1.28%"""
"09/30/2024,""1,949.87"",""1,949.76"",""1,966.58"",""1,942.06"",""17.77M"",""-0.54%"""
"09/27/2024,""1,960.42"",""1,963.83"",""1,964.19"",""1,951.22"",""16.36M"",""-0.27%"""
"09/26/2024,""1,965.78"",""1,985.54"",""1,993.10"",""1,965.56"",""12.76M"",""-0.24%"""
"09/25/2024,""1,970.56"",""1,963.56"",""1,988.29"",""1,963.06"",""11.01M"",""0.24%"""
"09/24/2024,""1,965.87"",""1,988.80"",""1,991.52"",""1,960.83"",""12.74M"",""-0.55%"""
"09/23/2024,""1,976.84"",""1,982.00"",""1,987.57"",""1,970.83"",""11.67M"",""-0.49%"""
"09/20/2024,""1,986.54"",""2,020.63"",""2,025.03"",""1,984.92"",""22.68M"",""-1.62%"""
"09/19/2024,""2,019.18"",""2,034.39"",""2,037.86"",""2,018.91"",""11.05M"",""0.36%"""
"09/18/2024,""2,011.93"",""2,025.06"",""2,026.30"",""1,996.31"",""11.25M"",""-0.91%"""
"09/17/2024,""2,030.35"",""2,031.17"",""2,037.32"",""2,026.83"",""11.23M"",""0.09%"""
"09/16/2024,""2,028.56"",""2,035.35"",""2,045.10"",""2,028.53"",""7.10M"",""-0.54%"""
"09/13/2024,""2,039.66"",""2,025.73"",""2,041.70"",""2,021.39"",""11.77M"",""1.48%"""
"09/12/2024,""2,009.95"",""1,996.08"",""2,018.13"",""1,995.51"",""12.21M"",""1.86%"""
"09/11/2024,""1,973.23"",""1,961.15"",""1,986.10"",""1,957.82"",""12.11M"",""1.12%"""
"09/10/2024,""1,951.40"",""1,958.01"",""1,970.51"",""1,949.95"",""10.25M"",""-0.44%"""
"09/09/2024,""1,959.98"",""1,958.53"",""1,969.93"",""1,956.71"",""10.05M"",""0.23%"""
"09/06/2024,""1,955.48"",""1,954.90"",""1,977.71"",""1,945.78"",""11.22M"",""-0.37%"""
"09/05/2024,""1,962.72"",""1,980.71"",""1,987.38"",""1,959.70"",""12.77M"",""-0.83%"""
"09/04/2024,""1,979.06"",""1,957.67"",""1,979.30"",""1,953.93"",""11.21M"",""-0.41%"""
"09/03/2024,""1,987.29"",""1,993.89"",""2,008.11"",""1,981.81"",""11.22M"",""-0.29%"""
"09/02/2024,""1,993.13"",""1,986.13"",""1,994.06"",""1,974.86"",""9.72M"",""0.19%"""
"08/30/2024,""1,989.30"",""1,988.24"",""1,994.39"",""1,983.96"",""28.17M"",""-0.09%"""
"08/29/2024,""1,991.13"",""1,967.47"",""1,992.93"",""1,967.39"",""10.21M"",""1.08%"""
"08/28/2024,""1,969.83"",""1,974.16"",""1,978.87"",""1,965.63"",""10.52M"",""-0.15%"""
"08/27/2024,""1,972.71"",""1,967.49"",""1,980.06"",""1,957.71"",""11.04M"",""0.44%"""
"08/26/2024,""1,963.98"",""1,973.32"",""1,975.89"",""1,960.78"",""7.65M"",""-0.43%"""
"08/23/2024,""1,972.43"",""1,968.60"",""1,975.44"",""1,958.38"",""11.37M"",""0.15%"""
"08/22/2024,""1,969.52"",""1,954.00"",""1,975.50"",""1,953.88"",""14.48M"",""0.65%"""
"08/21/2024,""1,956.87"",""1,967.00"",""1,970.45"",""1,954.54"",""10.15M"",""-0.24%"""
"08/20/2024,""1,961.66"",""1,986.14"",""1,995.18"",""1,961.44"",""10.81M"",""-1.33%"""
"08/19/2024,""1,988.17"",""1,972.99"",""1,989.72"",""1,972.69"",""12.06M"",""0.71%"""
"08/16/2024,""1,974.11"",""1,980.85"",""1,986.58"",""1,970.42"",""14.29M"",""-0.25%"""
"08/15/2024,""1,979.10"",""1,960.36"",""1,983.89"",""1,957.37"",""16.75M"",""1.10%"""
"08/14/2024,""1,957.47"",""1,957.21"",""1,963.72"",""1,950.84"",""13.32M"",""0.29%"""
"08/13/2024,""1,951.79"",""1,929.02"",""1,952.27"",""1,920.25"",""13.40M"",""1.26%"""
"08/12/2024,""1,927.51"",""1,948.16"",""1,958.81"",""1,925.54"",""12.99M"",""-0.87%"""
"08/09/2024,""1,944.39"",""1,940.66"",""1,951.48"",""1,926.83"",""9.47M"",""0.95%"""
"08/08/2024,""1,926.09"",""1,913.91"",""1,926.96"",""1,892.11"",""13.28M"",""0.26%"""
"08/07/2024,""1,921.14"",""1,914.00"",""1,932.10"",""1,889.69"",""16.17M"",""0.68%"""
"08/06/2024,""1,908.23"",""1,916.78"",""1,924.98"",""1,886.25"",""15.08M"",""1.62%"""
"08/05/2024,""1,877.89"",""1,893.82"",""1,910.61"",""1,862.40"",""18.24M"",""-3.55%"""
"08/02/2024,""1,946.99"",""1,980.72"",""1,981.68"",""1,945.07"",""15.26M"",""-2.48%"""
"08/01/2024,""1,996.49"",""2,013.67"",""2,021.23"",""1,995.03"",""10.63M"",""-0.71%"""
"07/31/2024,""2,010.67"",""2,004.13"",""2,017.45"",""2,001.93"",""11.92M"",""0.75%"""
"07/30/2024,""1,995.74"",""1,976.57"",""1,997.42"",""1,976.57"",""9.26M"",""1.15%"""
"07/29/2024,""1,973.08"",""1,967.86"",""1,983.74"",""1,964.96"",""9.53M"",""0.43%"""
"07/26/2024,""1,964.71"",""1,967.46"",""1,971.36"",""1,958.10"",""9.93M"",""0.07%"""
"07/25/2024,""1,963.25"",""1,964.62"",""1,965.66"",""1,945.05"",""11.73M"",""-0.48%"""
"07/24/2024,""1,972.72"",""1,964.75"",""1,979.15"",""1,963.62"",""10.28M"",""0.52%"""
"07/23/2024,""1,962.52"",""1,963.10"",""1,969.57"",""1,953.98"",""9.06M"",""0.36%"""
"07/22/2024,""1,955.52"",""1,951.52"",""1,961.85"",""1,950.47"",""13.06M"",""0.83%"""
"07/19/2024,""1,939.44"",""1,922.69"",""1,943.52"",""1,921.63"",""17.11M"",""0.94%"""
"07/18/2024,""1,921.30"",""1,920.55"",""1,942.28"",""1,913.10"",""13.94M"",""0.26%"""
"07/17/2024,""1,916.41"",""1,944.90"",""1,944.90"",""1,914.41"",""14.54M"",""-2.11%"""
"07/16/2024,""1,957.66"",""1,956.15"",""1,960.49"",""1,947.83"",""10.30M"",""-0.26%"""
"07/15/2024,""1,962.78"",""1,985.78"",""1,990.72"",""1,960.32"",""12.29M"",""-1.75%"""
"07/12/2024,""1,997.67"",""1,991.15"",""1,999.83"",""1,983.94"",""8.77M"",""0.41%"""
"07/11/2024,""1,989.55"",""1,989.15"",""1,994.12"",""1,978.25"",""11.41M"",""0.46%"""
"07/10/2024,""1,980.48"",""1,966.43"",""1,982.56"",""1,965.32"",""8.50M"",""1.08%"""
"07/09/2024,""1,959.38"",""1,975.53"",""1,981.56"",""1,958.93"",""10.57M"",""-0.85%"""
"07/08/2024,""1,976.27"",""1,978.43"",""1,985.68"",""1,974.31"",""9.72M"",""-0.12%"""
"07/05/2024,""1,978.74"",""1,984.95"",""1,992.98"",""1,972.62"",""10.91M"",""-0.09%"""
"07/04/2024,""1,980.57"",""1,965.83"",""1,986.58"",""1,964.21"",""9.11M"",""0.64%"""
"07/03/2024,""1,967.92"",""1,958.95"",""1,970.87"",""1,954.26"",""13.12M"",""0.50%"""
"07/02/2024,""1,958.12"",""1,969.01"",""1,971.13"",""1,945.08"",""12.52M"",""-0.68%"""
"07/01/2024,""1,971.44"",""1,967.40"",""1,979.82"",""1,951.75"","""",""0.92%"""
"06/28/2024,""1,953.52"",""1,973.87"",""1,980.72"",""1,951.89"",""13.32M"",""-0.72%"""
"06/27/2024,""1,967.72"",""1,984.99"",""1,986.16"",""1,965.32"",""13.34M"",""-1.20%"""
"06/26/2024,""1,991.69"",""1,995.40"",""2,010.59"",""1,988.17"",""15.26M"",""-0.18%"""
"06/25/2024,""1,995.33"",""1,986.23"",""1,995.59"",""1,983.85"",""12.26M"",""0.48%"""
"06/24/2024,""1,985.80"",""1,969.84"",""1,992.63"",""1,966.90"",""10.71M"",""0.72%"""
"06/21/2024,""1,971.67"",""1,980.15"",""1,988.49"",""1,965.72"",""21.95M"",""-0.64%"""
"06/20/2024,""1,984.32"",""1,965.44"",""1,984.32"",""1,964.26"",""10.76M"",""1.02%"""
"06/19/2024,""1,964.27"",""1,962.44"",""1,967.94"",""1,958.17"",""9.80M"",""-0.07%"""
"06/18/2024,""1,965.55"",""1,958.31"",""1,967.25"",""1,955.47"",""11.07M"",""0.48%"""
"06/17/2024,""1,956.15"",""1,968.28"",""1,976.48"",""1,951.71"",""14.66M"",""-0.59%"""
"06/14/2024,""1,967.76"",""1,988.93"",""1,993.95"",""1,964.24"",""12.46M"",""-0.88%"""
"06/13/2024,""1,985.23"",""2,000.10"",""2,009.86"",""1,985.23"",""13.52M"",""-0.94%"""
"06/12/2024,""2,004.08"",""1,991.66"",""2,009.94"",""1,983.86"",""12.59M"",""0.63%"""
"06/11/2024,""1,991.44"",""2,010.42"",""2,013.53"",""1,985.22"",""13.97M"",""-0.86%"""
"06/10/2024,""2,008.69"",""2,005.54"",""2,011.75"",""1,996.73"",""10.86M"",""-0.33%"""
"06/07/2024,""2,015.30"",""2,010.66"",""2,018.26"",""1,997.61"",""11.46M"",""0.29%"""
"06/06/2024,""2,009.49"",""2,005.41"",""2,018.79"",""2,002.43"",""15.03M"",""1.71%"""
"06/04/2024,""1,975.68"",""1,985.78"",""1,989.29"",""1,970.01"",""12.06M"",""0.00%"""
"06/03/2024,""1,975.60"",""1,992.49"",""1,996.65"",""1,975.41"",""11.22M"",""-0.33%"""
"05/31/2024,""1,982.20"",""1,965.73"",""1,985.93"",""1,964.47"",""31.97M"",""0.67%"""
"05/30/2024,""1,968.92"",""1,960.12"",""1,978.68"",""1,957.45"",""11.50M"",""0.48%"""
"05/29/2024,""1,959.43"",""1,975.23"",""1,977.77"",""1,959.43"",""11.08M"",""-1.39%"""
"05/28/2024,""1,987.08"",""1,990.70"",""2,002.22"",""1,984.10"",""11.50M"",""-0.17%"""
"05/27/2024,""1,990.41"",""1,969.91"",""1,990.41"",""1,965.62"",""6.94M"",""0.89%"""
"05/24/2024,""1,972.85"",""1,976.38"",""1,979.76"",""1,968.01"",""10.13M"",""-0.66%"""
"05/23/2024,""1,986.03"",""1,979.11"",""1,996.41"",""1,978.73"",""11.41M"",""0.24%"""
"05/22/2024,""1,981.36"",""1,979.14"",""1,981.50"",""1,966.02"",""11.71M"",""-0.16%"""
"05/21/2024,""1,984.46"",""1,976.74"",""1,987.06"",""1,974.26"",""12.74M"",""0.03%"""
"05/17/2024,""1,983.77"",""1,989.50"",""2,000.91"",""1,983.53"",""14.32M"",""-0.57%"""
"05/16/2024,""1,995.11"",""1,982.21"",""1,995.42"",""1,977.78"",""14.13M"",""0.57%"""
"05/15/2024,""1,983.82"",""1,969.01"",""1,986.68"",""1,968.98"",""15.03M"",""1.15%"""
"05/14/2024,""1,961.34"",""1,963.32"",""1,970.69"",""1,957.85"",""15.34M"",""0.11%"""
"05/13/2024,""1,959.21"",""1,958.75"",""1,961.12"",""1,948.74"",""20.88M"",""1.42%"""
"05/08/2024,""1,931.79"",""1,929.29"",""1,934.13"",""1,921.88"",""15.20M"",""0.40%"""
"05/07/2024,""1,924.04"",""1,906.36"",""1,924.39"",""1,892.63"",""21.87M"",""1.43%"""
"05/06/2024,""1,896.88"",""1,891.83"",""1,898.63"",""1,883.58"",""11.29M"",""0.47%"""
"05/03/2024,""1,887.99"",""1,871.99"",""1,900.66"",""1,865.03"",""21.80M"",""0.36%"""
"05/02/2024,""1,881.27"",""1,900.80"",""1,903.05"",""1,877.74"",""22.65M"",""-0.64%"""
